node_id,honest_trades,cheated_trades,packet_drops,active_steps,bft_responses,drop_rate,norm_drop_rate,is_honest
veh_9676,0,0,0,1,0,0.0,0.0,1
veh_9677,0,0,0,1,0,0.0,0.0,1
veh_9678,0,0,0,1,0,0.0,0.0,1
veh_9679,0,0,0,1,0,0.0,0.0,1
veh_9680,0,0,0,1,0,0.0,0.0,0
veh_9681,0,0,0,1,0,0.0,0.0,1
veh_9682,0,0,0,1,0,0.0,0.0,1
veh_9683,0,0,0,1,0,0.0,0.0,1
veh_9684,0,0,0,1,0,0.0,0.0,1
veh_9685,0,0,0,1,0,0.0,0.0,1
veh_9686,0,0,0,1,0,0.0,0.0,1
veh_9687,0,0,0,1,0,0.0,0.0,1
veh_9688,0,0,0,1,0,0.0,0.0,0
veh_9689,0,0,0,1,0,0.0,0.0,1
veh_9690,0,0,0,1,0,0.0,0.0,1
veh_9691,0,0,0,1,0,0.0,0.0,1
veh_9692,0,0,0,1,0,0.0,0.0,1
veh_9693,0,0,0,1,0,0.0,0.0,1
veh_9694,0,0,0,1,0,0.0,0.0,1
veh_9695,0,0,0,1,0,0.0,0.0,1
veh_9696,0,0,0,1,0,0.0,0.0,1
veh_9697,0,0,0,1,0,0.0,0.0,1
veh_9698,0,0,0,1,0,0.0,0.0,1
veh_9699,0,0,0,1,0,0.0,0.0,0
veh_9700,0,0,0,1,0,0.0,0.0,1
veh_9701,0,0,0,1,0,0.0,0.0,1
veh_9702,0,0,0,1,0,0.0,0.0,1
veh_9703,0,0,0,1,0,0.0,0.0,1
veh_9704,0,0,0,1,0,0.0,0.0,0
veh_9705,0,0,0,1,0,0.0,0.0,1
veh_9706,0,0,0,1,0,0.0,0.0,1
veh_9707,0,0,0,1,0,0.0,0.0,1
veh_9708,0,0,0,1,0,0.0,0.0,1
veh_9709,0,0,0,1,0,0.0,0.0,1
veh_9710,0,0,0,1,0,0.0,0.0,1
veh_9711,0,0,0,1,0,0.0,0.0,1
veh_9712,0,0,0,1,0,0.0,0.0,1
veh_9713,0,0,0,1,0,0.0,0.0,1
veh_9714,0,0,0,1,0,0.0,0.0,1
veh_9715,0,0,0,1,0,0.0,0.0,0
veh_9716,0,0,0,1,0,0.0,0.0,0
veh_9717,0,0,0,1,0,0.0,0.0,1
veh_9718,0,0,0,1,0,0.0,0.0,1
veh_9719,0,0,0,1,0,0.0,0.0,1
veh_9720,0,0,0,1,0,0.0,0.0,1
veh_9721,0,0,0,1,0,0.0,0.0,1
veh_9722,0,0,0,1,0,0.0,0.0,1
veh_9723,0,0,0,1,0,0.0,0.0,1
veh_9724,0,0,0,1,0,0.0,0.0,1
veh_9725,0,0,0,1,0,0.0,0.0,0
veh_9726,0,0,0,1,0,0.0,0.0,1
veh_9727,0,0,0,1,0,0.0,0.0,1
veh_9728,0,0,0,1,0,0.0,0.0,1
veh_9729,0,0,0,1,0,0.0,0.0,1
veh_9730,0,0,0,1,0,0.0,0.0,0
veh_9731,0,0,0,1,0,0.0,0.0,1
veh_9732,0,0,0,1,0,0.0,0.0,1
veh_9733,0,0,0,1,0,0.0,0.0,1
veh_9734,0,0,0,1,0,0.0,0.0,1
veh_9735,0,0,0,1,0,0.0,0.0,0
veh_9736,0,0,0,1,0,0.0,0.0,1
veh_9737,0,0,0,1,0,0.0,0.0,1
veh_9738,0,0,0,1,0,0.0,0.0,1
veh_9739,0,0,0,1,0,0.0,0.0,1
veh_9740,0,0,0,1,0,0.0,0.0,1
veh_9741,0,0,0,1,0,0.0,0.0,0
veh_9742,0,0,0,1,0,0.0,0.0,1
veh_9743,0,0,0,1,0,0.0,0.0,0
veh_9744,0,0,0,1,0,0.0,0.0,1
veh_9745,0,0,0,1,0,0.0,0.0,1
veh_9746,0,0,0,1,0,0.0,0.0,1
veh_9747,0,0,0,1,0,0.0,0.0,1
veh_9748,0,0,0,1,0,0.0,0.0,1
veh_9749,0,0,0,1,0,0.0,0.0,1
veh_9750,0,0,0,1,0,0.0,0.0,1
veh_9751,0,0,0,1,0,0.0,0.0,1
veh_9752,0,0,0,1,0,0.0,0.0,1
veh_9753,0,0,0,1,0,0.0,0.0,1
veh_9754,0,0,0,1,0,0.0,0.0,1
veh_9755,0,0,0,1,0,0.0,0.0,1
veh_9756,0,0,0,1,0,0.0,0.0,1
veh_9757,0,0,0,1,0,0.0,0.0,1
veh_9758,0,0,0,1,0,0.0,0.0,1
veh_9759,0,0,0,1,0,0.0,0.0,1
veh_9760,0,0,0,1,0,0.0,0.0,1
veh_9761,0,0,0,1,0,0.0,0.0,1
veh_9762,0,0,0,1,0,0.0,0.0,0
veh_9763,0,0,0,1,0,0.0,0.0,1
veh_9764,0,0,0,1,0,0.0,0.0,1
veh_9765,0,0,0,1,0,0.0,0.0,1
veh_9766,0,0,0,1,0,0.0,0.0,0
veh_9767,0,0,0,1,0,0.0,0.0,1
veh_9768,0,0,0,1,0,0.0,0.0,1
veh_9769,0,0,0,1,0,0.0,0.0,1
veh_9770,0,0,0,1,0,0.0,0.0,1
veh_9771,0,0,0,1,0,0.0,0.0,1
veh_9772,0,0,0,1,0,0.0,0.0,1
veh_9773,0,0,0,1,0,0.0,0.0,0
veh_9774,0,0,0,1,0,0.0,0.0,1
veh_9775,0,0,0,1,0,0.0,0.0,1
veh_9776,0,0,0,1,0,0.0,0.0,1
veh_9777,0,0,0,1,0,0.0,0.0,1
veh_9778,0,0,0,1,0,0.0,0.0,1
veh_9779,0,0,0,1,0,0.0,0.0,1
veh_9780,0,0,0,1,0,0.0,0.0,0
veh_9781,0,0,0,1,0,0.0,0.0,1
veh_9782,0,0,0,1,0,0.0,0.0,1
veh_9783,0,0,0,1,0,0.0,0.0,0
veh_9784,0,0,0,1,0,0.0,0.0,1
veh_9785,0,0,0,1,0,0.0,0.0,0
veh_9786,0,0,0,1,0,0.0,0.0,1
veh_9787,0,0,0,1,0,0.0,0.0,1
veh_9788,0,0,0,1,0,0.0,0.0,1
veh_9789,0,0,0,1,0,0.0,0.0,1
veh_9790,0,0,0,1,0,0.0,0.0,1
veh_9791,0,0,0,1,0,0.0,0.0,1
veh_9792,0,0,0,1,0,0.0,0.0,1
veh_9793,0,0,0,1,0,0.0,0.0,1
veh_9794,0,0,0,1,0,0.0,0.0,0
veh_9795,0,0,0,1,0,0.0,0.0,1
veh_9796,0,0,0,1,0,0.0,0.0,1
veh_9797,0,0,0,1,0,0.0,0.0,0
veh_9798,0,0,0,1,0,0.0,0.0,1
veh_9799,0,0,0,1,0,0.0,0.0,1
veh_9800,0,0,0,1,0,0.0,0.0,0
veh_9801,0,0,0,1,0,0.0,0.0,1
veh_9802,0,0,0,1,0,0.0,0.0,1
veh_9803,0,0,0,1,0,0.0,0.0,1
veh_9804,0,0,0,1,0,0.0,0.0,1
veh_9805,0,0,0,1,0,0.0,0.0,1
veh_9806,0,0,0,1,0,0.0,0.0,1
veh_9807,0,0,0,1,0,0.0,0.0,0
veh_9808,0,0,0,1,0,0.0,0.0,1
veh_9809,0,0,0,1,0,0.0,0.0,0
veh_9810,0,0,0,1,0,0.0,0.0,1
veh_9811,0,0,0,1,0,0.0,0.0,1
veh_9812,0,0,0,1,0,0.0,0.0,1
veh_9813,0,0,0,1,0,0.0,0.0,0
veh_9814,0,0,0,1,0,0.0,0.0,1
veh_9815,0,0,0,1,0,0.0,0.0,1
veh_9816,0,0,0,1,0,0.0,0.0,1
veh_9817,0,0,0,1,0,0.0,0.0,1
veh_9818,0,0,0,1,0,0.0,0.0,1
veh_9819,0,0,0,1,0,0.0,0.0,1
veh_9820,0,0,0,1,0,0.0,0.0,1
veh_9821,0,0,0,1,0,0.0,0.0,1
veh_9822,0,0,0,1,0,0.0,0.0,1
veh_9823,0,0,0,1,0,0.0,0.0,1
veh_9824,0,0,0,1,0,0.0,0.0,1
veh_9825,0,0,0,1,0,0.0,0.0,0
veh_9826,0,0,0,1,0,0.0,0.0,0
veh_9827,0,0,0,1,0,0.0,0.0,1
veh_9828,0,0,0,1,0,0.0,0.0,0
veh_9829,0,0,0,1,0,0.0,0.0,1
veh_9830,0,0,0,1,0,0.0,0.0,1
veh_9831,0,0,0,1,0,0.0,0.0,1
veh_9832,0,0,0,1,0,0.0,0.0,1
veh_9833,0,0,0,1,0,0.0,0.0,1
veh_9834,0,0,0,1,0,0.0,0.0,1
veh_9835,0,0,0,1,0,0.0,0.0,0
veh_9836,0,0,0,1,0,0.0,0.0,1
veh_9837,0,0,0,1,0,0.0,0.0,1
veh_9838,0,0,0,1,0,0.0,0.0,1
veh_9839,0,0,0,1,0,0.0,0.0,1
veh_9840,0,0,0,1,0,0.0,0.0,1
veh_9841,0,0,0,1,0,0.0,0.0,1
veh_9842,0,0,0,1,0,0.0,0.0,1
veh_9843,0,0,0,1,0,0.0,0.0,1
veh_9844,0,0,0,1,0,0.0,0.0,1
veh_9845,0,0,0,1,0,0.0,0.0,1
veh_9846,0,0,0,1,0,0.0,0.0,1
veh_9847,0,0,0,1,0,0.0,0.0,1
veh_9848,0,0,0,1,0,0.0,0.0,1
veh_9849,0,0,0,1,0,0.0,0.0,0
veh_9850,0,0,0,1,0,0.0,0.0,1
veh_9851,0,0,0,1,0,0.0,0.0,1
veh_9852,0,0,0,1,0,0.0,0.0,1
veh_9853,0,0,0,1,0,0.0,0.0,0
veh_9854,0,0,0,1,0,0.0,0.0,1
veh_9855,0,0,0,1,0,0.0,0.0,1
veh_9856,0,0,0,1,0,0.0,0.0,0
veh_9857,0,0,0,1,0,0.0,0.0,1
veh_9858,0,0,0,1,0,0.0,0.0,1
veh_9859,0,0,0,1,0,0.0,0.0,1
veh_9860,0,0,0,1,0,0.0,0.0,0
veh_9861,0,0,0,1,0,0.0,0.0,1
veh_9862,0,0,0,1,0,0.0,0.0,1
veh_9863,0,0,0,1,0,0.0,0.0,1
veh_9864,0,0,0,1,0,0.0,0.0,1
veh_9865,0,0,0,1,0,0.0,0.0,1
veh_9866,0,0,0,1,0,0.0,0.0,1
veh_9867,0,0,0,1,0,0.0,0.0,1
veh_9868,0,0,0,1,0,0.0,0.0,1
veh_9869,0,0,0,1,0,0.0,0.0,1
veh_9870,0,0,0,1,0,0.0,0.0,0
veh_9871,0,0,0,1,0,0.0,0.0,1
veh_9872,0,0,0,1,0,0.0,0.0,1
veh_9873,0,0,0,1,0,0.0,0.0,0
veh_9874,0,0,0,1,0,0.0,0.0,0
veh_9875,0,0,0,1,0,0.0,0.0,1
veh_9876,0,0,0,1,0,0.0,0.0,0
veh_9877,0,0,0,1,0,0.0,0.0,1
veh_9878,0,0,0,1,0,0.0,0.0,1
veh_9879,0,0,0,1,0,0.0,0.0,1
veh_9880,0,0,0,1,0,0.0,0.0,1
veh_9881,0,0,0,1,0,0.0,0.0,1
veh_9882,0,0,0,1,0,0.0,0.0,0
veh_9883,0,0,0,1,0,0.0,0.0,1
veh_9884,0,0,0,1,0,0.0,0.0,0
veh_9885,0,0,0,1,0,0.0,0.0,1
veh_9886,0,0,0,1,0,0.0,0.0,1
veh_9887,0,0,0,1,0,0.0,0.0,0
veh_9888,0,0,0,1,0,0.0,0.0,1
veh_9889,0,0,0,1,0,0.0,0.0,1
veh_9890,0,0,0,1,0,0.0,0.0,1
veh_9891,0,0,0,1,0,0.0,0.0,1
veh_9892,0,0,0,1,0,0.0,0.0,1
veh_9893,0,0,0,1,0,0.0,0.0,1
veh_9894,0,0,0,1,0,0.0,0.0,1
veh_9895,0,0,0,1,0,0.0,0.0,1
veh_9896,0,0,0,1,0,0.0,0.0,1
veh_9897,0,0,0,1,0,0.0,0.0,1
veh_9898,0,0,0,1,0,0.0,0.0,1
veh_9899,0,0,0,1,0,0.0,0.0,1
veh_9900,0,0,0,1,0,0.0,0.0,1
veh_9901,0,0,0,1,0,0.0,0.0,1
veh_9902,0,0,0,1,0,0.0,0.0,1
veh_9903,0,0,0,1,0,0.0,0.0,1
veh_9904,0,0,0,1,0,0.0,0.0,1
veh_9905,0,0,0,1,0,0.0,0.0,1
veh_9906,0,0,0,1,0,0.0,0.0,1
veh_9907,0,0,0,1,0,0.0,0.0,1
veh_9908,0,0,0,1,0,0.0,0.0,0
veh_9909,0,0,0,1,0,0.0,0.0,1
veh_9910,0,0,0,1,0,0.0,0.0,1
veh_9911,0,0,0,1,0,0.0,0.0,1
veh_9912,0,0,0,1,0,0.0,0.0,1
veh_9913,0,0,0,1,0,0.0,0.0,1
veh_9914,0,0,0,1,0,0.0,0.0,1
veh_9915,0,0,0,1,0,0.0,0.0,1
veh_9916,0,0,0,1,0,0.0,0.0,1
veh_9917,0,0,0,1,0,0.0,0.0,1
veh_9918,0,0,0,1,0,0.0,0.0,1
veh_9919,0,0,0,1,0,0.0,0.0,1
veh_9920,0,0,0,1,0,0.0,0.0,0
veh_9921,0,0,0,1,0,0.0,0.0,1
veh_9922,0,0,0,1,0,0.0,0.0,1
veh_9923,0,0,0,1,0,0.0,0.0,1
veh_9924,0,0,0,1,0,0.0,0.0,1
veh_9925,0,0,0,1,0,0.0,0.0,1
veh_9926,0,0,0,1,0,0.0,0.0,0
veh_9927,0,0,0,1,0,0.0,0.0,0
veh_9928,0,0,0,1,0,0.0,0.0,1
veh_9929,0,0,0,1,0,0.0,0.0,1
veh_9930,0,0,0,1,0,0.0,0.0,0
veh_9931,0,0,0,1,0,0.0,0.0,1
veh_9932,0,0,0,1,0,0.0,0.0,1
veh_9933,0,0,0,1,0,0.0,0.0,1
veh_9934,0,0,0,1,0,0.0,0.0,1
veh_9935,0,0,0,1,0,0.0,0.0,1
veh_9936,0,0,0,1,0,0.0,0.0,1
veh_9937,0,0,0,1,0,0.0,0.0,1
veh_9938,0,0,0,1,0,0.0,0.0,1
veh_9939,0,0,0,1,0,0.0,0.0,1
veh_9940,0,0,0,1,0,0.0,0.0,1
veh_9941,0,0,0,1,0,0.0,0.0,1
veh_9942,0,0,0,1,0,0.0,0.0,0
veh_9943,0,0,0,1,0,0.0,0.0,1
veh_9944,0,0,0,1,0,0.0,0.0,1
veh_9945,0,0,0,1,0,0.0,0.0,0
veh_9946,0,0,0,1,0,0.0,0.0,1
veh_9947,0,0,0,1,0,0.0,0.0,1
veh_9948,0,0,0,1,0,0.0,0.0,1
veh_9949,0,0,0,1,0,0.0,0.0,0
veh_9950,0,0,0,1,0,0.0,0.0,1
veh_9951,0,0,0,1,0,0.0,0.0,1
veh_9952,0,0,0,1,0,0.0,0.0,0
veh_9953,0,0,0,1,0,0.0,0.0,1
veh_9954,0,0,0,1,0,0.0,0.0,0
veh_9955,0,0,0,1,0,0.0,0.0,0
veh_9956,0,0,0,1,0,0.0,0.0,1
veh_9957,0,0,0,1,0,0.0,0.0,1
veh_9958,0,0,0,1,0,0.0,0.0,1
veh_9959,0,0,0,1,0,0.0,0.0,1
veh_9960,0,0,0,1,0,0.0,0.0,1
veh_9961,0,0,0,1,0,0.0,0.0,1
veh_9962,0,0,0,1,0,0.0,0.0,1
veh_9963,0,0,0,1,0,0.0,0.0,1
veh_9964,0,0,0,1,0,0.0,0.0,1
veh_9965,0,0,0,1,0,0.0,0.0,0
veh_9966,0,0,0,1,0,0.0,0.0,1
veh_9967,0,0,0,1,0,0.0,0.0,0
veh_9968,0,0,0,1,0,0.0,0.0,0
veh_9969,0,0,0,1,0,0.0,0.0,1
veh_9970,0,0,0,1,0,0.0,0.0,1
veh_9971,0,0,0,1,0,0.0,0.0,0
veh_9972,0,0,0,1,0,0.0,0.0,1
veh_9973,0,0,0,1,0,0.0,0.0,1
veh_9974,0,0,0,1,0,0.0,0.0,0
veh_9975,0,0,0,1,0,0.0,0.0,1
veh_9976,0,0,0,1,0,0.0,0.0,1
veh_9977,0,0,0,1,0,0.0,0.0,0
veh_9978,0,0,0,1,0,0.0,0.0,0
veh_9979,0,0,0,1,0,0.0,0.0,0
veh_9980,0,0,0,1,0,0.0,0.0,1
veh_9981,0,0,0,1,0,0.0,0.0,1
veh_9982,0,0,0,1,0,0.0,0.0,1
veh_9983,0,0,0,1,0,0.0,0.0,1
veh_9984,0,0,0,1,0,0.0,0.0,1
veh_9985,0,0,0,1,0,0.0,0.0,0
veh_9986,0,0,0,1,0,0.0,0.0,1
veh_9987,0,0,0,1,0,0.0,0.0,1
veh_9988,0,0,0,1,0,0.0,0.0,1
veh_9989,0,0,0,1,0,0.0,0.0,1
veh_9990,0,0,0,1,0,0.0,0.0,1
veh_9991,0,0,0,1,0,0.0,0.0,0
veh_9992,0,0,0,1,0,0.0,0.0,1
veh_9993,0,0,0,1,0,0.0,0.0,1
veh_9994,0,0,0,1,0,0.0,0.0,1
veh_9995,0,0,0,1,0,0.0,0.0,1
veh_9996,0,0,0,1,0,0.0,0.0,1
veh_9997,0,0,0,1,0,0.0,0.0,1
veh_9998,0,0,0,1,0,0.0,0.0,1
veh_9999,0,0,0,1,0,0.0,0.0,1
rsu_0,16,0,0,17,16,0.0,0.0,1
rsu_1,16,0,0,17,16,0.0,0.0,1
rsu_2,16,0,0,17,16,0.0,0.0,1
rsu_3,16,0,0,17,16,0.0,0.0,1
rsu_4,16,0,0,17,16,0.0,0.0,1
rsu_5,16,0,0,17,16,0.0,0.0,1
rsu_6,16,0,0,17,16,0.0,0.0,1
rsu_7,16,0,0,17,16,0.0,0.0,1
rsu_8,16,0,0,17,16,0.0,0.0,1
rsu_9,16,0,0,17,16,0.0,0.0,1
rsu_10,16,0,0,17,16,0.0,0.0,1
rsu_11,16,0,0,17,16,0.0,0.0,1
rsu_12,16,0,0,17,16,0.0,0.0,1
rsu_13,16,0,0,17,16,0.0,0.0,1
rsu_14,16,0,0,17,16,0.0,0.0,1
rsu_15,16,0,0,17,16,0.0,0.0,0
rsu_16,16,0,0,17,16,0.0,0.0,1
rsu_17,16,0,0,17,16,0.0,0.0,1
rsu_18,16,0,0,17,16,0.0,0.0,1
rsu_19,16,0,0,17,16,0.0,0.0,1
rsu_20,16,0,0,17,16,0.0,0.0,1
rsu_21,16,0,0,17,16,0.0,0.0,1
rsu_22,16,0,0,17,16,0.0,0.0,0
rsu_23,16,0,0,17,16,0.0,0.0,1
rsu_24,16,0,0,17,16,0.0,0.0,1
rsu_25,16,0,0,17,16,0.0,0.0,1
rsu_26,16,0,0,17,16,0.0,0.0,1
rsu_27,16,0,0,17,16,0.0,0.0,0
rsu_28,16,0,0,17,16,0.0,0.0,1
rsu_29,16,0,0,17,16,0.0,0.0,1
rsu_30,16,0,0,17,16,0.0,0.0,1
rsu_31,16,0,0,17,16,0.0,0.0,1
rsu_32,16,0,0,17,16,0.0,0.0,1
rsu_33,16,0,0,17,16,0.0,0.0,1
rsu_34,16,0,0,17,16,0.0,0.0,1
rsu_35,16,0,0,17,16,0.0,0.0,1
rsu_36,16,0,0,17,16,0.0,0.0,1
rsu_37,16,0,0,17,16,0.0,0.0,1
rsu_38,16,0,0,17,16,0.0,0.0,1
rsu_39,16,0,0,17,16,0.0,0.0,0
rsu_40,16,0,0,17,16,0.0,0.0,1
rsu_41,15,0,0,16,15,0.0,0.0,0
rsu_42,15,0,0,16,15,0.0,0.0,1
rsu_43,15,0,0,16,15,0.0,0.0,1
rsu_44,15,0,0,16,15,0.0,0.0,1
rsu_45,16,0,0,17,16,0.0,0.0,0
rsu_46,15,0,0,16,15,0.0,0.0,1
rsu_47,15,0,0,16,15,0.0,0.0,1
rsu_48,15,0,0,16,15,0.0,0.0,1
rsu_49,15,0,0,16,15,0.0,0.0,1
rsu_50,16,0,0,17,16,0.0,0.0,1
rsu_51,15,0,0,16,15,0.0,0.0,1
rsu_52,15,0,0,16,15,0.0,0.0,0
rsu_53,15,0,0,16,15,0.0,0.0,1
rsu_54,15,0,0,16,15,0.0,0.0,1
rsu_55,16,0,0,17,16,0.0,0.0,0
rsu_56,14,0,0,15,14,0.0,0.0,1
rsu_57,14,0,0,15,14,0.0,0.0,0
rsu_58,14,0,0,15,14,0.0,0.0,1
rsu_59,14,0,0,15,14,0.0,0.0,0
rsu_60,15,0,0,16,15,0.0,0.0,1
rsu_61,15,0,0,16,15,0.0,0.0,1
rsu_62,15,0,0,16,15,0.0,0.0,1
rsu_63,10,0,0,11,10,0.0,0.0,0
rsu_64,2,0,0,3,2,0.0,0.0,1
rsu_65,15,0,0,16,15,0.0,0.0,1
rsu_66,15,0,0,16,15,0.0,0.0,0
rsu_67,15,0,0,16,15,0.0,0.0,1
rsu_68,10,0,0,11,10,0.0,0.0,1
rsu_69,2,0,0,3,2,0.0,0.0,1
rsu_70,15,0,0,16,15,0.0,0.0,1
rsu_71,15,0,0,16,15,0.0,0.0,1
rsu_72,15,0,0,16,15,0.0,0.0,1
rsu_73,10,0,0,11,10,0.0,0.0,1
rsu_74,2,0,0,3,2,0.0,0.0,1
rsu_75,14,0,0,15,14,0.0,0.0,1
rsu_76,14,0,0,15,14,0.0,0.0,1
rsu_77,14,0,0,15,14,0.0,0.0,1
rsu_78,10,0,0,11,10,0.0,0.0,1
rsu_79,2,0,0,3,2,0.0,0.0,1
rsu_80,5,0,0,6,5,0.0,0.0,0
rsu_81,5,0,0,6,5,0.0,0.0,0
rsu_82,5,0,0,6,5,0.0,0.0,0
rsu_83,5,0,0,6,5,0.0,0.0,0
rsu_84,5,0,0,6,5,0.0,0.0,1
rsu_85,5,0,0,6,5,0.0,0.0,1
rsu_86,5,0,0,6,5,0.0,0.0,1
rsu_87,5,0,0,6,5,0.0,0.0,1
rsu_88,5,0,0,6,5,0.0,0.0,1
rsu_89,5,0,0,6,5,0.0,0.0,1
rsu_90,5,0,0,6,5,0.0,0.0,1
rsu_91,5,0,0,6,5,0.0,0.0,1
rsu_92,5,0,0,6,5,0.0,0.0,1
rsu_93,5,0,0,6,5,0.0,0.0,0
rsu_94,5,0,0,6,5,0.0,0.0,1
rsu_95,4,0,0,5,4,0.0,0.0,1
rsu_96,4,0,0,5,4,0.0,0.0,1
rsu_97,4,0,0,5,4,0.0,0.0,1
rsu_98,4,0,0,5,4,0.0,0.0,1
rsu_99,4,0,0,5,4,0.0,0.0,1
rsu_100,16,0,0,17,16,0.0,0.0,1
rsu_101,16,0,0,17,16,0.0,0.0,1
rsu_102,16,0,0,17,16,0.0,0.0,1
rsu_103,16,0,0,17,16,0.0,0.0,1
rsu_104,16,0,0,17,16,0.0,0.0,0
rsu_105,16,0,0,17,16,0.0,0.0,1
rsu_106,16,0,0,17,16,0.0,0.0,1
rsu_107,16,0,0,17,16,0.0,0.0,1
rsu_108,16,0,0,17,16,0.0,0.0,0
rsu_109,16,0,0,17,16,0.0,0.0,1
rsu_110,16,0,0,17,16,0.0,0.0,0
rsu_111,16,0,0,17,16,0.0,0.0,1
rsu_112,16,0,0,17,16,0.0,0.0,1
rsu_113,16,0,0,17,16,0.0,0.0,0
rsu_114,16,0,0,17,16,0.0,0.0,1
rsu_115,16,0,0,17,16,0.0,0.0,1
rsu_116,16,0,0,17,16,0.0,0.0,1
rsu_117,16,0,0,17,16,0.0,0.0,1
rsu_118,16,0,0,17,16,0.0,0.0,0
rsu_119,16,0,0,17,16,0.0,0.0,1
rsu_120,16,0,0,17,16,0.0,0.0,0
rsu_121,16,0,0,17,16,0.0,0.0,1
rsu_122,16,0,0,17,16,0.0,0.0,1
rsu_123,16,0,0,17,16,0.0,0.0,1
rsu_124,16,0,0,17,16,0.0,0.0,1
rsu_125,16,0,0,17,16,0.0,0.0,1
rsu_126,16,0,0,17,16,0.0,0.0,1
rsu_127,16,0,0,17,16,0.0,0.0,0
rsu_128,16,0,0,17,16,0.0,0.0,1
rsu_129,16,0,0,17,16,0.0,0.0,1
rsu_130,16,0,0,17,16,0.0,0.0,1
rsu_131,16,0,0,17,16,0.0,0.0,1
rsu_132,16,0,0,17,16,0.0,0.0,0
rsu_133,16,0,0,17,16,0.0,0.0,1
rsu_134,16,0,0,17,16,0.0,0.0,0
rsu_135,16,0,0,17,16,0.0,0.0,1
rsu_136,16,0,0,17,16,0.0,0.0,1
rsu_137,16,0,0,17,16,0.0,0.0,1
rsu_138,16,0,0,17,16,0.0,0.0,1
rsu_139,16,0,0,17,16,0.0,0.0,1
rsu_140,16,0,0,17,16,0.0,0.0,1
rsu_141,14,0,0,15,14,0.0,0.0,1
rsu_142,14,0,0,15,14,0.0,0.0,1
rsu_143,14,0,0,15,14,0.0,0.0,1
rsu_144,14,0,0,15,14,0.0,0.0,0
rsu_145,16,0,0,17,16,0.0,0.0,0
rsu_146,15,0,0,16,15,0.0,0.0,0
rsu_147,15,0,0,16,15,0.0,0.0,1
rsu_148,15,0,0,16,15,0.0,0.0,1
rsu_149,15,0,0,16,15,0.0,0.0,1
rsu_150,16,0,0,17,16,0.0,0.0,1
rsu_151,15,0,0,16,15,0.0,0.0,1
rsu_152,15,0,0,16,15,0.0,0.0,1
rsu_153,15,0,0,16,15,0.0,0.0,1
rsu_154,15,0,0,16,15,0.0,0.0,1
rsu_155,16,0,0,17,16,0.0,0.0,1
rsu_156,14,0,0,15,14,0.0,0.0,1
rsu_157,14,0,0,15,14,0.0,0.0,1
rsu_158,14,0,0,15,14,0.0,0.0,1
rsu_159,14,0,0,15,14,0.0,0.0,1
rsu_160,14,0,0,15,14,0.0,0.0,1
rsu_161,14,0,0,15,14,0.0,0.0,0
rsu_162,14,0,0,15,14,0.0,0.0,1
rsu_163,10,0,0,11,10,0.0,0.0,1
rsu_164,2,0,0,3,2,0.0,0.0,0
rsu_165,15,0,0,16,15,0.0,0.0,1
rsu_166,15,0,0,16,15,0.0,0.0,1
rsu_167,15,0,0,16,15,0.0,0.0,0
rsu_168,10,0,0,11,10,0.0,0.0,0
rsu_169,2,0,0,3,2,0.0,0.0,1
rsu_170,15,0,0,16,15,0.0,0.0,1
rsu_171,15,0,0,16,15,0.0,0.0,1
rsu_172,15,0,0,16,15,0.0,0.0,1
rsu_173,10,0,0,11,10,0.0,0.0,0
rsu_174,2,0,0,3,2,0.0,0.0,1
rsu_175,14,0,0,15,14,0.0,0.0,0
rsu_176,14,0,0,15,14,0.0,0.0,1
rsu_177,14,0,0,15,14,0.0,0.0,1
rsu_178,10,0,0,11,10,0.0,0.0,1
rsu_179,2,0,0,3,2,0.0,0.0,1
rsu_180,4,0,0,5,4,0.0,0.0,1
rsu_181,4,0,0,5,4,0.0,0.0,1
rsu_182,4,0,0,5,4,0.0,0.0,1
rsu_183,4,0,0,5,4,0.0,0.0,1
rsu_184,4,0,0,5,4,0.0,0.0,1
rsu_185,5,0,0,6,5,0.0,0.0,0
rsu_186,5,0,0,6,5,0.0,0.0,1
rsu_187,5,0,0,6,5,0.0,0.0,1
rsu_188,5,0,0,6,5,0.0,0.0,1
rsu_189,5,0,0,6,5,0.0,0.0,1
rsu_190,5,0,0,6,5,0.0,0.0,1
rsu_191,5,0,0,6,5,0.0,0.0,1
rsu_192,5,0,0,6,5,0.0,0.0,1
rsu_193,5,0,0,6,5,0.0,0.0,1
rsu_194,5,0,0,6,5,0.0,0.0,1
rsu_195,4,0,0,5,4,0.0,0.0,1
rsu_196,4,0,0,5,4,0.0,0.0,0
rsu_197,4,0,0,5,4,0.0,0.0,0
rsu_198,4,0,0,5,4,0.0,0.0,1
rsu_199,4,0,0,5,4,0.0,0.0,1
rsu_200,16,0,0,17,16,0.0,0.0,0
rsu_201,16,0,0,17,16,0.0,0.0,1
rsu_202,16,0,0,17,16,0.0,0.0,1
rsu_203,16,0,0,17,16,0.0,0.0,1
rsu_204,16,0,0,17,16,0.0,0.0,1
rsu_205,16,0,0,17,16,0.0,0.0,1
rsu_206,16,0,0,17,16,0.0,0.0,1
rsu_207,16,0,0,17,16,0.0,0.0,0
rsu_208,16,0,0,17,16,0.0,0.0,1
rsu_209,16,0,0,17,16,0.0,0.0,1
rsu_210,16,0,0,17,16,0.0,0.0,1
rsu_211,16,0,0,17,16,0.0,0.0,1
